t,binance_funding_rate,funding_payment
1738846800000,,1.25e-05
1738850400000,,1.25e-05
1738854000000,,1.25e-05
1738857600000,0.0001,1.25e-05
1738861200000,,2.28e-06
1738864800000,,1.25e-05
1738868400000,,1.25e-05
1738872000000,,1.25e-05
1738875600000,,1.25e-05
1738879200000,,1.25e-05
1738882800000,,2.21e-06
1738886400000,-4.247e-05,3.36e-06
1738890000000,,-2.948e-05
1738893600000,,4.13e-06
1738897200000,,-3.143e-05
1738900800000,,1.25e-05
1738904400000,,1.25e-05
1738908000000,,1.25e-05
1738911600000,,-2.281e-05
1738915200000,2.9e-05,1.25e-05
1738918800000,,1.25e-05
1738922400000,,1.25e-05
1738926000000,,-2.655e-05
1738929600000,,4.47e-06
1738933200000,,1.25e-05
1738936800000,,-4.465e-05
1738940400000,,1.25e-05
1738944000000,-5.677e-05,-2.824e-05
1738947600000,,1.25e-05
1738951200000,,1.25e-05
1738954800000,,1.25e-05
1738958400000,,7.2e-07
1738962000000,,1.25e-05
1738965600000,,3.73e-06
1738969200000,,1.25e-05
1738972800000,3.883e-05,1.25e-05
1738976400000,,1.25e-05
1738980000000,,1.25e-05
1738983600000,,1.025e-05
1738987200000,,1.25e-05
1738990800000,,-1.479e-05
1738994400000,,1.25e-05
1738998000000,,-4.07e-06
1739001600000,8.1e-06,1.25e-05
1739005200000,,-2.531e-05
1739008800000,,-1.416e-05
1739012400000,,1.25e-05
1739016000000,,-1.525e-05
1739019600000,,5e-08
1739023200000,,1.25e-05
1739026800000,,1.25e-05
1739030400000,3.058e-05,6.25e-06
1739034000000,,1.25e-05
1739037600000,,1.25e-05
1739041200000,,1.25e-05
1739044800000,,1.25e-05
1739048400000,,1.25e-05
1739052000000,,1.25e-05
1739055600000,,1.25e-05
1739059200000,5.134e-05,1.25e-05
1739062800000,,1.25e-05
1739066400000,,1.25e-05
1739070000000,,1.25e-05
1739073600000,,1.25e-05
1739077200000,,1.25e-05
1739080800000,,1.25e-05
1739084400000,,1.25e-05
1739088000000,-2.602e-05,1.25e-05
1739091600000,,1.25e-05
1739095200000,,1.25e-05
1739098800000,,1.25e-05
1739102400000,,1.25e-05
1739106000000,,1.25e-05
1739109600000,,1.25e-05
1739113200000,,1.25e-05
1739116800000,-2.101e-05,1.25e-05
1739120400000,,1.25e-05
1739124000000,,1.25e-05
1739127600000,,1.25e-05
1739131200000,,1.25e-05
1739134800000,,1.25e-05
1739138400000,,1.25e-05
1739142000000,,-1.65e-05
1739145600000,-9.939e-05,1.25e-05
1739149200000,,1.25e-05
1739152800000,,1.25e-05
1739156400000,,7.93e-06
1739160000000,,1.25e-05
1739163600000,,1.25e-05
1739167200000,,1.25e-05
1739170800000,,1.25e-05
1739174400000,7.919e-05,1.25e-05
1739178000000,,1.25e-05
1739181600000,,1.25e-05
1739185200000,,1.25e-05
1739188800000,,1.25e-05
1739192400000,,1.25e-05
1739196000000,,1.25e-05
1739199600000,,1.25e-05
1739203200000,0.0001,1.25e-05
1739206800000,,1.25e-05
1739210400000,,1.25e-05
1739214000000,,1.25e-05
1739217600000,,1.25e-05
1739221200000,,1.25e-05
1739224800000,,1.25e-05
1739228400000,,1.25e-05
1739232000000,9.43e-05,1.25e-05
1739235600000,,1.25e-05
1739239200000,,1.25e-05
1739242800000,,1.25e-05
1739246400000,,1.25e-05
1739250000000,,2.33e-05
1739253600000,,5.673e-05
1739257200000,,1.25e-05
1739260800000,0.0001,1.25e-05
1739264400000,,4.24e-05
1739268000000,,1.25e-05
1739271600000,,1.25e-05
1739275200000,,1.25e-05
1739278800000,,1.25e-05
1739282400000,,1.25e-05
1739286000000,,1.25e-05
1739289600000,5.368e-05,1.25e-05
1739293200000,,1.25e-05
1739296800000,,1.25e-05
1739300400000,,1.25e-05
1739304000000,,1.25e-05
1739307600000,,1.25e-05
1739311200000,,1.25e-05
1739314800000,,1.25e-05
1739318400000,-8.371e-05,1.25e-05
1739322000000,,1.25e-05
1739325600000,,1.25e-05
1739329200000,,5.17e-06
1739332800000,,1.25e-05
1739336400000,,1.25e-05
1739340000000,,7.15e-06
1739343600000,,1.25e-05
1739347200000,1.113e-05,1.25e-05
1739350800000,,1.25e-05
1739354400000,,-4.65e-06
1739358000000,,1.25e-05
1739361600000,,1.25e-05
1739365200000,,1.25e-05
1739368800000,,-1.6e-05
1739372400000,,-3.78e-05
1739376000000,,1.25e-05
1739376000001,1.842e-05,
1739379600000,,1.25e-05
1739383200000,,-4.448e-05
1739386800000,,-8.94e-06
1739390400000,,1.25e-05
1739394000000,,1.25e-05
1739397600000,,1.25e-05
1739401200000,,1.25e-05
1739404800000,,1.25e-05
1739404800001,0.0001,
1739408400000,,1.25e-05
1739412000000,,1.25e-05
1739415600000,,1.25e-05
1739419200000,,1.25e-05
1739422800000,,1.25e-05
1739426400000,,1.25e-05
1739430000000,,1.25e-05
1739433600000,0.0001,1.25e-05
1739437200000,,1.25e-05
1739440800000,,1.25e-05
1739444400000,,1.25e-05
1739448000000,,1.25e-05
1739451600000,,1.25e-05
1739455200000,,1.25e-05
1739458800000,,1.25e-05
1739462400000,,1.25e-05
1739462400001,7.66e-06,
1739466000000,,1.25e-05
1739469600000,,1.25e-05
1739473200000,,1.25e-05
1739476800000,,1.25e-05
1739480400000,,1.25e-05
1739484000000,,1.25e-05
1739487600000,,1.25e-05
1739491200000,4.872e-05,1.25e-05
1739494800000,,8.8e-06
1739498400000,,1.25e-05
1739502000000,,1.25e-05
1739505600000,,1.25e-05
1739509200000,,1.25e-05
1739512800000,,1.25e-05
1739516400000,,1.25e-05
1739520000000,,1.25e-05
1739520000001,0.0001,
1739523600000,,1.25e-05
1739527200000,,1.25e-05
1739530800000,,1.25e-05
1739534400000,,1.25e-05
1739538000000,,1.25e-05
1739541600000,,1.25e-05
1739545200000,,1.25e-05
1739548800000,3.943e-05,1.25e-05
1739552400000,,1.25e-05
1739556000000,,1.25e-05
1739559600000,,1.25e-05
1739563200000,,1.25e-05
1739566800000,,1.25e-05
1739570400000,,1.25e-05
1739574000000,,1.25e-05
1739577600000,2.102e-05,1.25e-05
1739581200000,,1.25e-05
1739584800000,,1.25e-05
1739588400000,,1.25e-05
1739592000000,,1.25e-05
1739595600000,,1.25e-05
1739599200000,,1.25e-05
1739602800000,,1.25e-05
1739606400000,8.897e-05,1.25e-05
1739610000000,,1.25e-05
1739613600000,,1.25e-05
1739617200000,,1.25e-05
1739620800000,,1.25e-05
1739624400000,,1.25e-05
1739628000000,,1.25e-05
1739631600000,,1.25e-05
1739635200000,3.87e-05,1.25e-05
1739638800000,,1.25e-05
1739642400000,,1.25e-05
1739646000000,,1.25e-05
1739649600000,,1.25e-05
1739653200000,,1.25e-05
1739656800000,,1.25e-05
1739660400000,,1.25e-05
1739664000000,2.79e-06,1.25e-05
1739667600000,,1.25e-05
1739671200000,,1.25e-05
1739674800000,,1.25e-05
1739678400000,,1.25e-05
1739682000000,,1.25e-05
1739685600000,,1.25e-05
1739689200000,,1.25e-05
1739692800000,8.423e-05,1.25e-05
1739696400000,,1.25e-05
1739700000000,,1.25e-05
1739703600000,,1.25e-05
1739707200000,,1.25e-05
1739710800000,,3.65e-06
1739714400000,,1.25e-05
1739718000000,,1.25e-05
1739721600000,-1.948e-05,1.201e-05
1739725200000,,4.43e-06
1739728800000,,7.56e-06
1739732400000,,1.025e-05
1739736000000,,1.206e-05
1739739600000,,2.17e-06
1739743200000,,1.25e-05
1739746800000,,1.25e-05
1739750400000,3.24e-05,-6.22e-06
1739754000000,,1.25e-05
1739757600000,,1.25e-05
1739761200000,,1.25e-05
1739764800000,,-1.584e-05
1739768400000,,-2.24e-06
1739772000000,,-2.52e-06
1739775600000,,1.25e-05
1739779200000,4.965e-05,2.19e-06
1739782800000,,-7.66e-06
1739786400000,,1.25e-05
1739790000000,,3.11e-06
1739793600000,,-2.542e-05
1739797200000,,1.25e-05
1739800800000,,1.25e-05
1739804400000,,1.25e-05
1739808000000,-3.899e-05,1.25e-05
1739811600000,,1.25e-05
1739815200000,,7.53e-06
1739818800000,,1.25e-05
1739822400000,,1.25e-05
1739826000000,,6.12e-06
1739829600000,,1.129e-05
1739833200000,,-1.291e-05
1739836800000,6.878e-05,6.11e-06
1739840400000,,1.25e-05
1739844000000,,1.25e-05
1739847600000,,1.25e-05
1739851200000,,1.25e-05
1739854800000,,-1.307e-05
1739858400000,,2.1e-07
1739862000000,,-3.911e-05
1739865600000,3.132e-05,1.25e-05
1739869200000,,1.25e-05
1739872800000,,-9.6e-06
1739876400000,,-9.93e-06
1739880000000,,-6.3e-07
1739883600000,,-4.58e-06
1739887200000,,-4.54e-06
1739890800000,,1.25e-05
1739894400000,1.173e-05,-2.324e-05
1739898000000,,-1.277e-05
1739901600000,,1.25e-05
1739905200000,,-2.196e-05
1739908800000,,3.58e-06
1739912400000,,1.044e-05
1739916000000,,1.25e-05
1739919600000,,1.25e-05
1739923200000,-6.042e-05,1.25e-05
1739926800000,,1.25e-05
1739930400000,,1.25e-05
1739934000000,,1.25e-05
1739937600000,,1.25e-05
1739941200000,,1.25e-05
1739944800000,,1.25e-05
1739948400000,,1.25e-05
1739952000000,7.389e-05,1.25e-05
1739955600000,,1.25e-05
1739959200000,,1.25e-05
1739962800000,,1.25e-05
1739966400000,,1.25e-05
1739970000000,,1.25e-05
1739973600000,,1.25e-05
1739977200000,,1.25e-05
1739980800000,-6.852e-05,1.25e-05
1739984400000,,1.25e-05
1739988000000,,1.25e-05
1739991600000,,1.25e-05
1739995200000,,1.25e-05
1739998800000,,1.25e-05
1740002400000,,1.25e-05
1740006000000,,1.25e-05
1740009600000,-0.00011896,1.25e-05
1740013200000,,1.25e-05
1740016800000,,1.25e-05
1740020400000,,1.25e-05
1740024000000,,1.25e-05
1740027600000,,1.25e-05
1740031200000,,1.25e-05
1740034800000,,1.25e-05
1740038400000,2.452e-05,1.25e-05
1740042000000,,1.25e-05
1740045600000,,1.25e-05
1740049200000,,1.25e-05
1740052800000,,1.25e-05
1740056400000,,1.25e-05
1740060000000,,1.25e-05
1740063600000,,1.25e-05
1740067200000,5.023e-05,1.25e-05
1740070800000,,1.25e-05
1740074400000,,1.25e-05
1740078000000,,1.25e-05
1740081600000,,1.25e-05
1740085200000,,1.25e-05
1740088800000,,1.25e-05
1740092400000,,1.25e-05
1740096000000,,1.25e-05
1740096000001,-6.897e-05,
1740099600000,,1.25e-05
1740103200000,,1.25e-05
1740106800000,,1.25e-05
1740110400000,,1.25e-05
1740114000000,,1.25e-05
1740117600000,,1.25e-05
1740121200000,,1.25e-05
1740124800000,-2.591e-05,1.25e-05
1740128400000,,1.25e-05
1740132000000,,1.25e-05
1740135600000,,1.25e-05
1740139200000,,1.064e-05
1740142800000,,1.25e-05
1740146400000,,1.25e-05
1740150000000,,1.25e-05
1740153600000,-0.00010469,1.25e-05
1740157200000,,1.25e-05
1740160800000,,1.25e-05
1740164400000,,1.25e-05
1740168000000,,1.25e-05
1740171600000,,1.25e-05
1740175200000,,-6.5e-06
1740178800000,,1.25e-05
1740182400000,-3.694e-05,1.25e-05
1740186000000,,1.25e-05
1740189600000,,1.25e-05
1740193200000,,1.25e-05
1740196800000,,9.05e-06
1740200400000,,1.25e-05
1740204000000,,1.25e-05
1740207600000,,1.25e-05
1740211200000,-4.878e-05,1.25e-05
1740214800000,,1.25e-05
1740218400000,,1.25e-05
1740222000000,,1.25e-05
1740225600000,,1.25e-05
1740229200000,,1.25e-05
1740232800000,,1.25e-05
1740236400000,,1.25e-05
1740240000000,-3.056e-05,1.25e-05
1740243600000,,1.25e-05
1740247200000,,1.25e-05
1740250800000,,1.25e-05
1740254400000,,1.25e-05
1740258000000,,1.25e-05
1740261600000,,1.25e-05
1740265200000,,1.25e-05
1740268800000,-7.261e-05,1.25e-05
1740272400000,,1.25e-05
1740276000000,,8.72e-06
1740279600000,,1.007e-05
1740283200000,,1.25e-05
1740286800000,,1.25e-05
1740290400000,,1.25e-05
1740294000000,,1.25e-05
1740297600000,-2.161e-05,1.25e-05
1740301200000,,1.25e-05
1740304800000,,-1.986e-05
1740308400000,,-6.5e-07
1740312000000,,-1.82e-06
1740315600000,,1.25e-05
1740319200000,,4.03e-06
1740322800000,,-1.58453e-05
1740326400000,1.673e-05,-3.9208e-06
1740330000000,,1.25e-05
1740333600000,,3.8902e-06
1740337200000,,5.831e-06
1740340800000,,1.25e-05
1740344400000,,1.25e-05
1740348000000,,-5.4929e-06
1740351600000,,1.25e-05
1740355200000,-1.128e-05,4.2724e-06
1740358800000,,1.25e-05
1740362400000,,1.25e-05
1740366000000,,-2.91939e-05
1740369600000,,7.2813e-06
1740373200000,,-2.33621e-05
1740376800000,,1.23877e-05
1740380400000,,1.25e-05
1740384000000,-2.907e-05,1.25e-05
1740387600000,,1.25e-05
1740391200000,,1.19909e-05
1740394800000,,1.25e-05
1740398400000,,1.25e-05
1740402000000,,1.25e-05
1740405600000,,1.25e-05
1740409200000,,-9.5076e-06
1740412800000,7.712e-05,7.945e-07
1740416400000,,1.25e-05
1740420000000,,1.25e-05
1740423600000,,1.25e-05
1740427200000,,5.46e-08
1740430800000,,1.25e-05
1740434400000,,1.25e-05
1740438000000,,-4.23519e-05
1740441600000,0.0001,1.25e-05
1740445200000,,-9.46373e-05
1740448800000,,1.25e-05
1740452400000,,-1.88916e-05
1740456000000,,1.25e-05
1740459600000,,-1.88626e-05
1740463200000,,1.25e-05
1740466800000,,-1.52743e-05
1740470400000,-5.202e-05,-1.87782e-05
1740474000000,,-3.85453e-05
1740477600000,,4.0642e-06
1740481200000,,-2.55034e-05
1740484800000,,1.25e-05
1740488400000,,1.25e-05
1740492000000,,-6.114e-05
1740495600000,,1.25e-05
1740499200000,-8.485e-05,1.25e-05
1740502800000,,1.25e-05
1740506400000,,1.25e-05
1740510000000,,-3.36234e-05
1740513600000,,1.25e-05
1740517200000,,1.25e-05
1740520800000,,8.8933e-06
1740524400000,,-3.39382e-05
1740528000000,-0.00025255,1.25e-05
1740531600000,,1.22584e-05
1740535200000,,1.25e-05
1740538800000,,1.25e-05
1740542400000,,1.25e-05
1740546000000,,1.25e-05
1740549600000,,1.25e-05
1740553200000,,1.25e-05
1740556800000,1.957e-05,1.25e-05
1740560400000,,1.25e-05
1740564000000,,1.25e-05
1740567600000,,1.25e-05
1740571200000,,1.25e-05
1740574800000,,-1.75062e-05
1740578400000,,1.25e-05
1740582000000,,1.25e-05
1740585600000,1.415e-05,1.25e-05
1740589200000,,1.25e-05
1740592800000,,1.25e-05
1740596400000,,1.25e-05
1740600000000,,1.25e-05
1740603600000,,1.25e-05
1740607200000,,1.25e-05
1740610800000,,1.25e-05
1740614400000,,1.25e-05
1740614400001,4.688e-05,
1740618000000,,1.25e-05
1740621600000,,1.25e-05
1740625200000,,1.25e-05
1740628800000,,1.25e-05
1740632400000,,1.25e-05
1740636000000,,1.25e-05
1740639600000,,1.25e-05
1740643200000,5.801e-05,1.62224e-05
1740646800000,,1.25e-05
1740650400000,,1.75094e-05
1740654000000,,1.25e-05
1740657600000,,1.25e-05
1740661200000,,1.25e-05
1740664800000,,1.25e-05
1740668400000,,1.25e-05
1740672000000,2.033e-05,1.25e-05
1740675600000,,1.25e-05
1740679200000,,1.25e-05
1740682800000,,1.25e-05
1740686400000,,1.25e-05
1740690000000,,1.25e-05
1740693600000,,1.25e-05
1740697200000,,1.25e-05
1740700800000,,1.25e-05
1740700800001,-6.81e-06,
1740704400000,,-3.51787e-05
1740708000000,,1.25e-05
1740711600000,,1.7023e-06
1740715200000,,-6.8722e-06
1740718800000,,-1.10619e-05
1740722400000,,1.25e-05
1740726000000,,1.25e-05
1740729600000,4.458e-05,1.87e-08
1740733200000,,6.7213e-06
1740736800000,,1.25e-05
1740740400000,,7.0129e-06
1740744000000,,-5.1473e-06
1740747600000,,-1.0479e-06
1740751200000,,1.25e-05
1740754800000,,1.25e-05
1740758400000,-0.00010685,1.25e-05
1740762000000,,1.25e-05
1740765600000,,1.25e-05
1740769200000,,-2.86246e-05
1740772800000,,1.25e-05
1740776400000,,1.25e-05
1740780000000,,1.25e-05
1740783600000,,1.25e-05
1740787200000,7.132e-05,1.25e-05
1740790800000,,1.25e-05
1740794400000,,1.25e-05
1740798000000,,1.25e-05
1740801600000,,1.25e-05
1740805200000,,1.25e-05
1740808800000,,1.25e-05
1740812400000,,1.25e-05
1740816000000,-8.628e-05,1.25e-05
1740819600000,,1.25e-05
1740823200000,,1.25e-05
1740826800000,,1.25e-05
1740830400000,,1.25e-05
1740834000000,,1.25e-05
1740837600000,,1.25e-05
1740841200000,,1.25e-05
1740844800000,,1.25e-05
1740844800001,4.266e-05,
1740848400000,,1.25e-05
1740852000000,,1.25e-05
1740855600000,,1.25e-05
1740859200000,,1.25e-05
1740862800000,,1.25e-05
1740866400000,,1.25e-05
1740870000000,,1.25e-05
1740873600000,-3.206e-05,1.25e-05
1740877200000,,1.25e-05
1740880800000,,1.25e-05
1740884400000,,1.25e-05
1740888000000,,1.25e-05
1740891600000,,1.25e-05
1740895200000,,1.25e-05
1740898800000,,1.25e-05
1740902400000,-2.393e-05,1.25e-05
1740906000000,,1.25e-05
1740909600000,,1.25e-05
1740913200000,,1.25e-05
1740916800000,,1.25e-05
1740920400000,,1.25e-05
1740924000000,,1.25e-05
1740927600000,,1.25e-05
1740931200000,8.254e-05,7.71005e-05
1740934800000,,1.25e-05
1740938400000,,2.83616e-05
1740942000000,,1.25e-05
1740945600000,,1.25e-05
1740949200000,,1.25e-05
1740952800000,,1.25e-05
1740956400000,,1.47957e-05
1740960000000,,1.4054e-05
1740960000001,0.0001,
1740963600000,,1.25e-05
1740967200000,,1.25e-05
1740970800000,,1.25e-05
1740974400000,,1.25e-05
1740978000000,,1.25e-05
1740981600000,,1.30341e-05
1740985200000,,-6.81897e-05
1740988800000,0.0001,-7.2078e-06
1740992400000,,1.25e-05
1740996000000,,4.2272e-06
1740999600000,,1.25e-05
1741003200000,,1.34792e-05
1741006800000,,1.25e-05
1741010400000,,6.74473e-05
1741014000000,,1.25e-05
1741017600000,-3.839e-05,1.25e-05
1741021200000,,1.25e-05
1741024800000,,1.25e-05
1741028400000,,-9.39519e-05
1741032000000,,1.25e-05
1741035600000,,1.25e-05
1741039200000,,-1.29148e-05
1741042800000,,1.25e-05
1741046400000,,-6.3186e-05
1741046400001,2.76e-06,
1741050000000,,1.25e-05
1741053600000,,1.25e-05
1741057200000,,2.4747e-06
1741060800000,,-4.6295e-05
1741064400000,,-3.8558e-05
1741068000000,,1.25e-05
1741071600000,,-2.0689e-06
1741075200000,,-1.11371e-05
1741075200005,-9.67e-06,
1741078800000,,-1.69088e-05
1741082400000,,-1.18005e-05
1741086000000,,1.02468e-05
1741089600000,,-1.1662e-05
1741093200000,,-4.59251e-05
1741096800000,,-8.1952e-06
1741100400000,,5.87256e-05
1741104000000,-2.9e-05,-5.19308e-05
1741107600000,,1.25e-05
1741111200000,,1.25e-05
1741114800000,,-1.26503e-05
1741118400000,,7.3787e-06
1741122000000,,3.5353e-06
1741125600000,,1.8351e-06
1741129200000,,-4.97312e-05
1741132800000,-0.00010917,6.4804e-06
1741136400000,,1.13857e-05
1741140000000,,9.0059e-06
1741143600000,,-3.1504e-06
1741147200000,,-2.18445e-05
1741150800000,,1.25e-05
1741154400000,,1.25e-05
1741158000000,,-9.1508e-06
1741161600000,-4.269e-05,-2.61e-05
1741165200000,,-1.29922e-05
1741168800000,,-1.90468e-05
1741172400000,,-2.1843e-06
1741176000000,,-8.0958e-06
1741179600000,,-3.8047e-05
1741183200000,,-3.37201e-05
1741186800000,,-2.91983e-05
1741190400000,-0.00013093,-3.96242e-05
1741194000000,,-2.5957e-05
1741197600000,,1.25e-05
1741201200000,,1.25e-05
1741204800000,,1.25e-05
1741208400000,,1.25e-05
1741212000000,,1.25e-05
1741215600000,,1.25e-05
1741219200000,-7.54e-06,1.25e-05
1741222800000,,-1.83179e-05
1741226400000,,1.25e-05
1741230000000,,1.25e-05
1741233600000,,1.25e-05
1741237200000,,1.25e-05
1741240800000,,1.25e-05
1741244400000,,1.25e-05
1741248000000,,-6.1015e-06
1741248000001,-4.183e-05,
1741251600000,,1.25e-05
1741255200000,,9.641e-07
1741258800000,,6.8737e-06
1741262400000,,1.25e-05
1741266000000,,-4.88996e-05
1741269600000,,4.6162e-06
1741273200000,,-3.91693e-05
1741276800000,-3.99e-06,9.4018e-06
1741280400000,,-3.46062e-05
1741284000000,,-1.2205e-06
1741287600000,,-9.33424e-05
1741291200000,,1.25e-05
1741294800000,,1.2005e-06
1741298400000,,1.97021e-05
1741302000000,,-5.20564e-05
1741305600000,-8.582e-05,-1.92308e-05
1741309200000,,-0.0001295362
1741312800000,,-7.54449e-05
1741316400000,,-8.34164e-05
1741320000000,,-5.38732e-05
1741323600000,,7.1301e-06
1741327200000,,-6.95e-06
1741330800000,,-7.8602e-06
1741334400000,,-3.20156e-05
1741334400001,-0.00010895,
1741338000000,,-5.67796e-05
1741341600000,,-1.94979e-05
1741345200000,,3.4704e-06
1741348800000,,1.25e-05
1741352400000,,-2.71022e-05
1741356000000,,-1.21298e-05
1741359600000,,-1.6464e-05
1741363200000,-3.651e-05,-6.90921e-05
1741366800000,,-7.61948e-05
1741370400000,,-0.0001159255
1741374000000,,-4.21859e-05
1741377600000,,-5.83362e-05
1741381200000,,-9.67631e-05
1741384800000,,-0.0001059597
1741388400000,,-3.65615e-05
1741392000000,-5.909e-05,-7.89679e-05
1741395600000,,-5.0619e-06
1741399200000,,-7.4764e-05
1741402800000,,-6.81342e-05
1741406400000,,-3.77902e-05
1741410000000,,-3.25049e-05
1741413600000,,-5.98925e-05
1741417200000,,-3.39187e-05
1741420800000,,-1.31085e-05
1741420800001,-1.749e-05,
1741424400000,,-1.79677e-05
1741428000000,,-1.79686e-05
1741431600000,,-5.7721e-06
1741435200000,,1.25e-05
1741438800000,,-6.2661e-06
1741442400000,,-3.86413e-05
1741446000000,,-1.3135e-06
1741449600000,,-1.19237e-05
1741449600001,-1.761e-05,
1741453200000,,-2.31663e-05
1741456800000,,-2.4489e-06
1741460400000,,-7.73628e-05
1741464000000,,-4.89224e-05
1741467600000,,-1.20855e-05
1741471200000,,-2.79448e-05
1741474800000,,-6.02321e-05
1741478400000,,4.453e-06
1741478400001,-0.00011864,
1741482000000,,-1.21874e-05
1741485600000,,-4.59036e-05
1741489200000,,-4.16396e-05
1741492800000,,-4.51334e-05
1741496400000,,-2.33553e-05
1741500000000,,-7.55914e-05
1741503600000,,-5.60089e-05
1741507200000,-1.02e-06,-2.63583e-05
1741510800000,,1.25e-05
1741514400000,,-2.7628e-06
1741518000000,,9.6526e-06
1741521600000,,-7.60686e-05
1741525200000,,-4.92169e-05
1741528800000,,-7.9347e-06
1741532400000,,-3.55581e-05
1741536000000,1.892e-05,-4.118e-07
1741539600000,,1.25e-05
1741543200000,,-7.40601e-05
1741546800000,,-5.3831e-05
1741550400000,,-8.19486e-05
1741554000000,,-0.0001623234
1741557600000,,-6.82355e-05
1741561200000,,-2.16853e-05
1741564800000,-0.00016329,-1.93599e-05
1741568400000,,-0.0001221125
1741572000000,,-7.58381e-05
1741575600000,,-5.77694e-05
1741579200000,,-3.63873e-05
1741582800000,,-5.70736e-05
1741586400000,,-4.57152e-05
1741590000000,,-2.69168e-05
1741593600000,-3.899e-05,-4.62305e-05
1741597200000,,-1.8245e-06
1741600800000,,5.2157e-06
1741604400000,,-5.78908e-05
1741608000000,,1.16571e-05
1741611600000,,-3.29822e-05
1741615200000,,-8.27745e-05
1741618800000,,1.25e-05
1741622400000,-0.00015204,-3.4075e-06
1741626000000,,-9.2223e-06
1741629600000,,-2.09268e-05
1741633200000,,-5.7506e-05
1741636800000,,-3.38206e-05
1741640400000,,-0.0001464657
1741644000000,,1.25e-05
1741647600000,,-7.7874e-05
1741651200000,-0.00013574,-2.3483e-06
1741654800000,,-9.73384e-05
1741658400000,,1.25e-05
1741662000000,,-9.09722e-05
1741665600000,,-2.30118e-05
1741669200000,,1.25e-05
1741672800000,,-3.9564e-06
1741676400000,,8.5147e-06
1741680000000,-7.108e-05,1.25e-05
1741683600000,,3.5572e-06
1741687200000,,1.25e-05
1741690800000,,-3.64384e-05
1741694400000,,-1.2726e-06
1741698000000,,3.292e-06
1741701600000,,-1.54106e-05
1741705200000,,-3.98258e-05
1741708800000,,1.25e-05
1741708800001,4.07e-05,
1741712400000,,-4.34073e-05
1741716000000,,-6.84274e-05
1741719600000,,-3.49011e-05
1741723200000,,1.25e-05
1741726800000,,1.25e-05
1741730400000,,-6.84676e-05
1741734000000,,1.25e-05
1741737600000,-4.737e-05,1.25e-05
1741741200000,,1.25e-05
1741744800000,,1.25e-05
1741748400000,,1.25e-05
1741752000000,,1.25e-05
1741755600000,,-6.1788e-06
1741759200000,,1.25e-05
1741762800000,,-2.68849e-05
1741766400000,-2.007e-05,1.25e-05
1741770000000,,1.25e-05
1741773600000,,1.25e-05
1741777200000,,-2.92852e-05
1741780800000,,-1.65353e-05
1741784400000,,-2.63297e-05
1741788000000,,-5.88509e-05
1741791600000,,-5.28403e-05
1741795200000,,-9.06098e-05
1741795200001,-0.00015732,
1741798800000,,-9.64753e-05
1741802400000,,-1.1126e-05
1741806000000,,-1.53241e-05
1741809600000,,1.0777e-06
1741813200000,,9.1152e-06
1741816800000,,-2.7582e-05
1741820400000,,1.2038e-05
1741824000000,3.796e-05,1.1106e-06
1741827600000,,6.509e-06
1741831200000,,-9.7479e-06
1741834800000,,-2.13926e-05
1741838400000,,-2.35145e-05
1741842000000,,-4.39927e-05
1741845600000,,-3.30215e-05
1741849200000,,-2.72183e-05
1741852800000,-2.009e-05,-4.753e-06
1741856400000,,9.2406e-06
1741860000000,,-3.35063e-05
1741863600000,,-3.11536e-05
1741867200000,,-8.644e-06
1741870800000,,2.5166e-06
1741874400000,,-9.98867e-05
1741878000000,,-2.94181e-05
1741881600000,-6.634e-05,-3.13087e-05
1741885200000,,-4.21071e-05
1741888800000,,-8.808e-06
1741892400000,,-3.14227e-05
1741896000000,,-6.8638e-06
1741899600000,,-5.00416e-05
